  44.98
 613.00
 913874993
Year Mnth Day Hr	Dayl(s)	PRCP(mm/day)	SRAD(W/m2)	SWE(mm)	Tmax(C)	Tmin(C)	Vp(Pa)
1995 04 04 12	45619.20	4.18	428.95	0.00	-1.84	-1.84	249.22
1995 04 05 12	45964.80	1.10	565.95	0.00	-6.70	-6.70	148.66
1995 04 06 12	45964.80	0.00	396.64	0.00	-12.41	-12.41	139.29
1995 04 07 12	46310.40	0.00	550.38	0.00	-7.31	-7.31	197.37
1995 04 08 12	46319.61	0.00	549.87	0.00	-3.25	-3.25	252.08
1995 04 09 12	46656.00	0.01	535.05	0.00	-0.51	-0.51	290.73
1995 04 10 12	46968.50	0.00	518.92	0.00	-0.32	-0.32	316.31
1995 04 11 12	47001.60	0.01	532.32	0.00	-1.11	-1.11	297.82
1995 04 12 12	47347.20	5.13	443.12	0.00	1.28	1.28	360.42
1995 04 13 12	47347.20	2.82	244.33	0.00	2.20	2.20	495.43
1995 04 14 12	47692.80	0.39	523.74	0.00	5.00	5.00	503.00
1995 04 15 12	47692.80	0.01	424.82	0.00	3.69	3.69	478.02
1995 04 16 12	48038.40	0.17	373.40	0.00	0.66	0.66	418.62
1995 04 17 12	48038.40	0.06	387.47	0.00	0.04	0.04	397.22
1995 04 18 12	48384.00	0.00	542.67	0.00	1.22	1.22	379.49
1995 04 19 12	48384.64	1.87	448.95	0.00	4.01	4.01	437.46
1995 04 20 12	48729.60	0.49	345.44	0.00	3.79	3.79	511.19
1995 04 21 12	48738.81	4.57	429.48	0.00	3.22	3.22	437.40
1995 04 22 12	49075.20	1.84	457.68	0.00	5.57	5.57	469.20
1995 04 23 12	49125.66	0.17	488.84	0.00	6.07	6.07	496.20
1995 04 24 12	49420.80	0.00	486.11	0.00	2.25	2.25	389.57
1995 04 25 12	49538.06	0.00	576.24	0.00	2.21	2.21	354.88
1995 04 26 12	49766.40	0.47	449.63	0.00	3.79	3.79	402.32
1995 04 27 12	49883.66	0.13	545.02	0.00	3.74	3.74	405.83
1995 04 28 12	50112.00	1.93	444.74	0.00	5.57	5.57	469.88
1995 04 29 12	50229.27	0.79	378.90	0.00	5.37	5.37	531.54
1995 04 30 12	50457.60	0.08	331.13	0.00	3.69	3.69	511.19
1995 05 01 12	50508.06	0.00	533.55	0.00	3.09	3.09	416.87
1995 05 02 12	50803.20	0.00	595.03	0.00	5.75	5.75	416.38
1995 05 03 12	50812.41	0.00	599.42	0.00	7.90	7.90	443.61
1995 05 04 12	51148.80	0.00	596.60	0.00	7.68	7.68	445.27
1995 05 05 12	51149.44	0.01	574.85	0.00	8.81	8.81	475.30
1995 05 06 12	51494.40	0.06	511.53	0.00	9.54	9.54	470.95
1995 05 07 12	51494.40	0.15	479.66	0.00	4.09	4.09	371.37
1995 05 08 12	51834.92	0.17	443.90	0.00	1.92	1.92	365.80
1995 05 09 12	51840.00	0.04	592.80	0.00	5.28	5.28	391.14
1995 05 10 12	52028.15	0.00	607.39	0.00	8.78	8.78	450.97
1995 05 11 12	52185.60	10.41	441.47	0.00	9.84	9.84	586.42
1995 05 12 12	52236.06	42.28	338.26	0.00	8.83	8.83	692.28
1995 05 13 12	52531.20	10.81	285.02	0.00	7.56	7.56	743.66
1995 05 14 12	52531.20	0.12	496.70	0.00	11.01	11.01	783.74
1995 05 15 12	52843.69	16.32	409.84	0.00	12.18	12.18	816.11
1995 05 16 12	52876.80	5.19	174.79	0.00	7.96	7.96	800.78
1995 05 17 12	52927.26	16.52	340.74	0.00	8.62	8.62	758.93
1995 05 18 12	53222.40	4.32	252.14	0.00	6.51	6.51	708.68
1995 05 19 12	53222.40	0.01	542.13	0.00	8.90	8.90	681.86
1995 05 20 12	53410.55	0.00	543.64	0.00	10.19	10.19	682.10
1995 05 21 12	53568.00	5.36	447.54	0.00	9.14	9.14	641.78
1995 05 22 12	53568.00	1.57	473.08	0.00	11.52	11.52	720.90
1995 05 23 12	53756.15	0.05	513.71	0.00	10.45	10.45	749.40
1995 05 24 12	53913.60	1.23	405.42	0.00	13.64	13.64	917.81
1995 05 25 12	53913.60	0.45	454.19	0.00	13.53	13.53	889.16
1995 05 26 12	54101.75	7.46	414.37	0.00	13.25	13.25	872.69
1995 05 27 12	54259.20	2.29	324.83	0.00	11.41	11.41	848.74
1995 05 28 12	54259.20	13.84	413.68	0.00	8.78	8.78	693.55
1995 05 29 12	54309.66	9.74	421.82	0.00	11.51	11.51	791.37
1995 05 30 12	54571.69	1.65	318.44	0.00	11.53	11.53	920.33
1995 05 31 12	54604.80	0.01	441.62	0.00	13.15	13.15	1004.63
1995 06 01 12	54604.80	0.00	536.74	0.00	17.86	17.86	1150.98
1995 06 02 12	54655.26	3.42	406.72	0.00	20.08	20.08	1312.34
1995 06 03 12	54855.10	14.59	375.85	0.00	20.96	20.96	1369.65
1995 06 04 12	54950.40	3.60	441.98	0.00	14.56	14.56	1030.62
1995 06 05 12	54950.40	0.06	428.76	0.00	14.54	14.54	1011.84
1995 06 06 12	54951.04	0.02	520.74	0.00	16.37	16.37	1051.96
1995 06 07 12	55067.66	0.56	404.05	0.00	15.67	15.67	1013.31
1995 06 08 12	55200.70	0.15	480.42	0.00	15.20	15.20	960.98
1995 06 09 12	55290.92	0.00	550.24	0.00	11.94	11.94	759.19
1995 06 10 12	55296.00	0.31	474.83	0.00	12.47	12.47	790.25
1995 06 11 12	55296.00	5.92	412.08	0.00	14.46	14.46	951.12
1995 06 12 12	55296.00	3.61	152.40	0.00	12.65	12.65	1062.78
1995 06 13 12	55305.21	1.26	352.08	0.00	11.14	11.14	911.81
1995 06 14 12	55346.46	4.03	402.54	0.00	13.55	13.55	919.41
1995 06 15 12	55413.27	1.42	435.38	0.00	14.01	14.01	888.81
1995 06 16 12	55484.15	0.15	466.40	0.00	12.06	12.06	808.43
1995 06 17 12	55546.30	0.03	491.32	0.00	14.79	14.79	931.03
1995 06 18 12	55546.30	0.01	464.37	0.00	17.12	17.12	1198.01
1995 06 19 12	55608.50	0.00	513.49	0.00	21.01	21.01	1402.62
1995 06 20 12	55608.50	0.00	526.18	0.00	23.80	23.80	1330.95
1995 06 21 12	55608.50	0.00	562.41	0.00	15.03	15.03	830.05
1995 06 22 12	55608.50	0.00	549.88	0.00	15.70	15.70	910.77
1995 06 23 12	55608.50	0.00	548.37	0.00	17.94	17.94	1016.13
1995 06 24 12	55608.50	0.00	544.92	0.00	18.80	18.80	1113.94
1995 06 25 12	55546.30	0.15	400.79	0.00	20.85	20.85	1322.10
1995 06 26 12	55484.15	0.04	501.81	0.00	21.85	21.85	1356.58
1995 06 27 12	55413.27	0.00	524.73	0.00	19.24	19.24	1087.82
1995 06 28 12	55346.46	0.00	547.97	0.00	14.06	14.06	835.56
1995 06 29 12	55305.21	0.02	502.40	0.00	15.95	15.95	939.78
1995 06 30 12	55296.64	3.95	413.64	0.00	18.33	18.33	1136.26
1995 07 01 12	55296.00	6.97	374.53	0.00	22.12	22.12	1500.84
1995 07 02 12	55296.00	1.56	437.68	0.00	21.92	21.92	1477.88
1995 07 03 12	55296.00	0.00	508.32	0.00	18.13	18.13	1104.49
1995 07 04 12	55262.89	0.00	538.92	0.00	15.83	15.83	939.89
1995 07 05 12	55138.55	0.00	536.17	0.00	17.74	17.74	1064.16
1995 07 06 12	54959.61	0.00	516.36	0.00	20.13	20.13	1283.84
1995 07 07 12	54950.40	13.94	358.11	0.00	21.41	21.41	1536.52
1995 07 08 12	54950.40	8.55	327.42	0.00	22.37	22.37	1631.32
1995 07 09 12	54945.32	1.28	389.72	0.00	18.54	18.54	1331.24
1995 07 10 12	54792.95	0.01	397.82	0.00	15.90	15.90	1117.88
1995 07 11 12	54614.01	0.67	415.61	0.00	14.85	14.85	982.83
1995 07 12 12	54604.80	0.18	499.64	0.00	16.32	16.32	1058.66
1995 07 13 12	54604.80	0.00	498.65	0.00	17.83	17.83	1191.51
1995 07 14 12	54447.35	3.34	378.36	0.00	20.64	20.64	1500.13
1995 07 15 12	54259.84	5.45	354.56	0.00	24.58	24.58	1736.07
1995 07 16 12	54259.20	4.71	397.39	0.00	17.48	17.48	1133.41
1995 07 17 12	54226.09	27.31	368.84	0.00	17.96	17.96	1208.26
1995 07 18 12	53922.81	8.56	102.68	0.00	13.73	13.73	1234.23
1995 07 19 12	53913.60	0.65	251.56	0.00	14.25	14.25	1250.90
1995 07 20 12	53908.52	0.14	385.53	0.00	17.21	17.21	1310.16
1995 07 21 12	53618.46	2.85	324.96	0.00	18.86	18.86	1387.59
1995 07 22 12	53568.00	0.85	416.53	0.00	17.90	17.90	1266.07
1995 07 23 12	53562.92	7.68	369.44	0.00	19.40	19.40	1379.70
1995 07 24 12	53231.61	2.19	366.71	0.00	19.39	19.39	1472.50
1995 07 25 12	53222.40	0.05	454.58	0.00	20.40	20.40	1540.49
1995 07 26 12	53127.10	3.12	337.14	0.00	21.43	21.43	1667.01
1995 07 27 12	52876.80	2.10	278.39	0.00	21.02	21.02	1714.62
1995 07 28 12	52876.80	5.29	330.22	0.00	20.76	20.76	1631.69
1995 07 29 12	52581.66	2.41	316.22	0.00	20.25	20.25	1584.47
1995 07 30 12	52531.20	0.29	466.14	0.00	20.60	20.60	1468.37
1995 07 31 12	52498.09	0.00	485.77	0.00	18.28	18.28	1314.80
1995 08 01 12	52185.60	0.00	504.55	0.00	21.86	21.86	1527.95
1995 08 02 12	52185.60	0.00	489.88	0.00	23.67	23.67	1657.14
1995 08 03 12	51840.64	3.47	277.97	0.00	20.38	20.38	1622.11
1995 08 04 12	51840.00	2.61	193.14	0.00	17.89	17.89	1568.17
1995 08 05 12	51611.66	3.02	256.54	0.00	17.89	17.89	1503.88
1995 08 06 12	51494.40	0.77	368.68	0.00	17.50	17.50	1297.87
1995 08 07 12	51399.10	0.02	499.13	0.00	13.84	13.84	979.15
1995 08 08 12	51148.80	0.00	524.17	0.00	15.69	15.69	1021.97
1995 08 09 12	51115.69	0.00	517.40	0.00	18.23	18.23	1156.58
1995 08 10 12	50803.20	0.00	512.16	0.00	20.24	20.24	1279.89
1995 08 11 12	50798.12	0.18	415.55	0.00	20.90	20.90	1367.22
1995 08 12 12	50457.60	3.78	367.83	0.00	21.31	21.31	1430.88
1995 08 13 12	50457.60	0.98	436.77	0.00	19.18	19.18	1341.52
1995 08 14 12	50112.00	1.08	333.19	0.00	17.37	17.37	1293.02
1995 08 15 12	50112.00	5.07	352.73	0.00	19.36	19.36	1449.95
1995 08 16 12	49766.40	1.26	199.00	0.00	19.42	19.42	1620.25
1995 08 17 12	49766.40	0.00	491.56	0.00	20.48	20.48	1352.89
1995 08 18 12	49420.80	0.00	490.42	0.00	20.55	20.55	1205.02
1995 08 19 12	49420.80	0.00	511.81	0.00	15.82	15.82	894.22
1995 08 20 12	49075.20	0.00	512.05	0.00	14.91	14.91	873.07
1995 08 21 12	49075.20	0.00	502.35	0.00	17.14	17.14	1043.80
1995 08 22 12	48729.60	0.00	483.30	0.00	20.69	20.69	1246.32
1995 08 23 12	48729.60	2.03	290.81	0.00	16.00	16.00	1166.72
1995 08 24 12	48384.00	0.60	335.60	0.00	16.30	16.30	1183.19
1995 08 25 12	48378.92	0.02	394.44	0.00	14.30	14.30	991.79
1995 08 26 12	48038.40	0.00	472.61	0.00	11.95	11.95	814.04
1995 08 27 12	47880.95	0.00	483.15	0.00	14.00	14.00	825.63
1995 08 28 12	47692.80	0.00	500.73	0.00	12.67	12.67	724.16
1995 08 29 12	47397.66	0.54	371.14	0.00	13.23	13.23	794.11
1995 08 30 12	47347.20	0.14	472.99	0.00	15.31	15.31	896.57
1995 08 31 12	47001.60	1.32	343.23	0.00	13.84	13.84	893.67
1995 09 01 12	47001.60	0.36	441.37	0.00	14.06	14.06	887.81
1995 09 02 12	46656.00	0.00	467.65	0.00	14.14	14.14	810.73
1995 09 03 12	46656.00	0.00	478.42	0.00	11.56	11.56	674.78
1995 09 04 12	46310.40	0.02	441.04	0.00	12.00	12.00	693.77
1995 09 05 12	46310.40	0.05	391.66	0.00	13.30	13.30	776.35
1995 09 06 12	45964.80	0.20	394.54	0.00	15.91	15.91	857.42
1995 09 07 12	45931.69	1.78	347.39	0.00	13.18	13.18	762.49
1995 09 08 12	45619.20	1.02	397.27	0.00	13.98	13.98	746.33
1995 09 09 12	45273.60	5.83	323.37	0.00	11.45	11.45	728.20
1995 09 10 12	45273.60	1.49	283.51	0.00	8.54	8.54	707.16
1995 09 11 12	44928.00	0.00	430.32	0.00	6.46	6.46	561.88
1995 09 12 12	44928.00	0.00	451.62	0.00	9.10	9.10	649.10
1995 09 13 12	44582.40	2.58	328.75	0.00	14.99	14.99	949.25
1995 09 14 12	44582.40	4.64	255.05	0.00	16.00	16.00	1082.15
1995 09 15 12	44236.80	1.76	331.16	0.00	13.02	13.02	767.46
1995 09 16 12	44236.80	0.19	417.29	0.00	6.92	6.92	534.24
1995 09 17 12	43891.20	1.73	326.95	0.00	7.61	7.61	631.77
1995 09 18 12	43545.60	0.46	206.14	0.00	11.01	11.01	860.42
1995 09 19 12	43545.60	0.00	432.19	0.00	6.51	6.51	536.47
1995 09 20 12	43200.00	0.00	436.64	0.00	7.83	7.83	533.89
1995 09 21 12	43200.00	2.29	349.79	0.00	8.43	8.43	622.92
1995 09 22 12	42854.40	18.41	306.20	0.00	11.82	11.82	810.11
1995 09 23 12	42854.40	4.71	274.91	0.00	12.33	12.33	875.06
1995 09 24 12	42508.80	0.01	404.02	0.00	5.10	5.10	509.25
1995 09 25 12	42168.28	2.40	306.45	0.00	5.51	5.51	506.22
1995 09 26 12	42163.20	0.93	285.22	0.00	5.98	5.98	616.11
1995 09 27 12	41817.60	0.50	136.92	0.00	9.63	9.63	897.10
1995 09 28 12	41817.60	0.11	345.92	0.00	10.93	10.93	786.42
1995 09 29 12	41472.00	0.00	394.42	0.00	4.84	4.84	476.76
1995 09 30 12	41472.00	0.00	400.90	0.00	5.65	5.65	475.30
1995 10 01 12	41126.40	0.00	402.00	0.00	8.03	8.03	530.71
1995 10 02 12	41126.40	0.00	396.88	0.00	9.36	9.36	569.24
1995 10 03 12	40780.80	1.08	307.49	0.00	10.77	10.77	638.89
1995 10 04 12	40468.31	9.41	239.24	0.00	11.28	11.28	803.44
1995 10 05 12	40435.20	17.21	100.47	0.00	8.97	8.97	876.15
1995 10 06 12	40089.60	25.89	215.32	0.00	9.47	9.47	858.07
1995 10 07 12	40089.60	8.05	74.03	0.00	7.81	7.81	854.12
1995 10 08 12	39744.00	0.64	131.77	0.00	8.16	8.16	904.23
1995 10 09 12	39744.00	0.01	268.84	0.00	11.00	11.00	944.74
1995 10 10 12	39398.40	0.29	224.96	0.00	10.08	10.08	847.00
1995 10 11 12	39398.40	0.20	283.52	0.00	8.57	8.57	712.34
1995 10 12 12	39052.80	0.03	340.39	0.00	9.04	9.04	706.58
1995 10 13 12	39002.34	0.24	287.40	0.00	11.64	11.64	806.43
1995 10 14 12	38707.20	17.69	257.24	0.00	14.45	14.45	878.96
1995 10 15 12	38519.05	4.84	281.73	0.00	13.49	13.49	840.35
1995 10 16 12	38361.60	0.72	201.33	0.00	8.42	8.42	709.85
1995 10 17 12	38049.11	0.18	169.98	0.00	5.55	5.55	644.51
1995 10 18 12	38016.00	0.00	251.56	0.00	1.87	1.87	498.03
1995 10 19 12	37670.40	0.00	322.56	0.00	5.47	5.47	556.95
1995 10 20 12	37670.40	3.41	234.75	0.00	7.64	7.64	627.13
1995 10 21 12	37324.80	50.88	222.96	0.00	7.42	7.42	700.67
1995 10 22 12	37324.80	13.23	229.57	0.00	11.74	11.74	935.31
1995 10 23 12	36979.20	0.05	265.43	0.00	8.28	8.28	696.50
1995 10 24 12	36979.20	0.22	231.38	0.00	8.48	8.48	647.50
1995 10 25 12	36633.60	0.11	272.24	0.00	9.44	9.44	657.33
1995 10 26 12	36633.60	0.25	182.28	0.00	7.36	7.36	664.66
1995 10 27 12	36288.00	32.42	217.43	0.00	4.41	4.41	533.37
1995 10 28 12	36288.00	40.55	214.44	0.00	5.62	5.62	594.63
1995 10 29 12	35942.40	8.60	188.90	0.00	9.56	9.56	768.87
1995 10 30 12	35942.40	0.05	216.86	0.00	4.29	4.29	565.67
1995 10 31 12	35601.88	0.00	187.75	0.00	0.08	0.08	446.19
1995 11 01 12	35596.80	2.10	131.42	0.00	-0.00	-0.00	465.99
1995 11 02 12	35284.31	17.96	76.60	0.00	0.50	0.50	519.66
1995 11 03 12	35251.20	7.73	94.45	0.00	1.24	1.24	551.04
1995 11 04 12	35063.05	0.84	187.65	0.00	2.34	2.34	533.76
1995 11 05 12	34905.60	0.00	209.34	0.00	0.02	0.02	435.91
1995 11 06 12	34788.34	0.00	196.42	0.00	-0.21	-0.21	431.26
1995 11 07 12	34560.00	20.38	176.65	0.00	0.37	0.37	436.93
1995 11 08 12	34559.36	5.41	187.75	0.00	1.96	1.96	482.72
1995 11 09 12	34214.40	0.02	212.22	0.00	-0.66	-0.66	372.09
1995 11 10 12	34214.40	0.13	220.51	0.00	-6.96	-6.96	219.55
1995 11 11 12	33901.91	35.36	240.88	0.00	-5.98	-5.98	281.30
1995 11 12 12	33868.80	21.91	220.06	0.00	5.02	5.02	576.89
1995 11 13 12	33818.34	3.35	279.88	0.00	2.49	2.49	387.82
1995 11 14 12	33523.20	34.81	198.26	0.00	-1.17	-1.17	365.98
1995 11 15 12	33523.20	21.36	138.81	0.00	-0.58	-0.58	466.91
1995 11 16 12	33272.90	3.22	255.49	0.00	1.87	1.87	500.00
1995 11 17 12	33177.60	0.00	241.32	0.00	0.33	0.33	419.31
1995 11 18 12	33168.39	4.29	216.97	0.00	-4.22	-4.22	289.87
1995 11 19 12	32837.08	12.38	210.75	0.00	-5.03	-5.03	287.61
1995 11 20 12	32832.00	8.91	115.41	0.00	-3.31	-3.31	381.01
1995 11 21 12	32781.54	1.57	139.52	0.00	-2.01	-2.01	431.61
1995 11 22 12	32491.48	0.00	235.43	0.00	-1.91	-1.91	394.70
1995 11 23 12	32486.40	0.03	232.13	0.00	-2.03	-2.03	360.34
1995 11 24 12	32477.19	0.01	222.21	0.00	-3.31	-3.31	318.50
1995 11 25 12	32173.90	0.00	291.66	0.00	-9.26	-9.26	171.58
1995 11 26 12	32140.80	0.00	287.42	0.00	-9.23	-9.23	179.39
1995 11 27 12	32140.16	9.10	212.67	0.00	-3.35	-3.35	317.24
1995 11 28 12	31952.65	2.51	161.90	0.00	-2.98	-2.98	355.45
1995 11 29 12	31795.20	0.03	282.20	0.00	-3.69	-3.69	274.58
1995 11 30 12	31795.20	0.59	231.91	0.00	-11.19	-11.19	135.48
1995 12 01 12	31785.99	2.39	232.15	0.00	-12.01	-12.01	134.52
1995 12 02 12	31607.05	0.59	273.37	0.00	-6.02	-6.02	219.43
1995 12 03 12	31454.68	3.99	218.06	0.00	-9.35	-9.35	178.59
1995 12 04 12	31449.60	1.89	194.19	0.00	-8.53	-8.53	209.18
1995 12 05 12	31449.60	3.97	221.43	0.00	-6.35	-6.35	231.71
1995 12 06 12	31440.39	3.43	203.85	0.00	-7.22	-7.22	215.25
1995 12 07 12	31261.45	0.64	281.71	0.00	-8.73	-8.73	164.41
1995 12 08 12	31137.10	0.00	282.11	0.00	-11.09	-11.09	120.98
1995 12 09 12	31104.00	16.82	229.69	0.00	-15.15	-15.15	93.96
1995 12 10 12	31104.00	4.45	285.93	0.00	-13.59	-13.59	103.04
1995 12 11 12	31104.00	0.01	218.78	0.00	-12.40	-12.40	132.63
1995 12 12 12	31103.35	0.00	238.76	0.00	-15.21	-15.21	111.28
1995 12 13 12	31094.79	0.00	266.20	0.00	-15.86	-15.86	93.38
1995 12 14 12	31053.54	11.76	240.47	0.00	-18.50	-18.50	60.70
1995 12 15 12	30986.74	11.21	241.54	0.00	-18.39	-18.39	80.42
1995 12 16 12	30915.85	5.48	154.28	0.00	-9.30	-9.30	214.08
1995 12 17 12	30853.70	0.89	129.94	0.00	-9.29	-9.29	235.37
1995 12 18 12	30791.50	0.00	240.23	0.00	-8.03	-8.03	225.46
1995 12 19 12	30791.50	2.55	238.28	0.00	-11.38	-11.38	140.29
1995 12 20 12	30791.50	6.91	224.09	0.00	-12.46	-12.46	143.97
1995 12 21 12	30791.50	6.30	161.25	0.00	-8.44	-8.44	241.26
1995 12 22 12	30791.50	1.23	234.95	0.00	-4.84	-4.84	324.69
1995 12 23 12	30791.50	0.00	190.71	0.00	-1.32	-1.32	421.45
1995 12 24 12	30853.70	0.00	211.94	0.00	-2.49	-2.49	371.89
1995 12 25 12	30853.70	0.08	224.78	0.00	-5.64	-5.64	270.30
1995 12 26 12	30915.85	2.33	219.20	0.00	-7.87	-7.87	223.41
1995 12 27 12	30986.74	0.61	168.23	0.00	-6.68	-6.68	277.34
1995 12 28 12	31053.54	0.00	209.50	0.00	-5.45	-5.45	300.57
1995 12 29 12	31094.79	0.00	258.63	0.00	-6.82	-6.82	231.18
1995 12 30 12	31104.00	0.03	263.07	0.00	-11.35	-11.35	144.63
1995 12 31 12	31104.00	0.01	287.48	0.00	-9.61	-9.61	159.94
1996 01 01 12	31104.00	0.00	300.01	0.00	-10.51	-10.51	129.53
1996 01 02 12	31109.08	0.49	260.02	0.00	-14.53	-14.53	90.11
1996 01 03 12	31199.30	2.90	241.32	0.00	-16.80	-16.80	82.98
1996 01 04 12	31332.34	0.73	176.47	0.00	-17.96	-17.96	88.14
1996 01 05 12	31448.96	0.00	299.54	0.00	-22.17	-22.17	51.29
1996 01 06 12	31449.60	0.00	261.80	0.00	-23.47	-23.47	47.35
1996 01 07 12	31449.60	0.00	292.98	0.00	-22.18	-22.18	53.08
1996 01 08 12	31544.90	0.00	308.66	0.00	-19.67	-19.67	60.00
1996 01 09 12	31744.74	0.97	232.32	0.00	-17.77	-17.77	82.11
1996 01 10 12	31795.20	1.97	253.99	0.00	-15.18	-15.18	102.86
1996 01 11 12	31795.20	0.45	275.77	0.00	-12.50	-12.50	130.49
1996 01 12 12	31828.31	16.56	263.14	0.00	-15.24	-15.24	96.62
1996 01 13 12	32090.34	4.44	278.23	0.00	-12.27	-12.27	117.25
1996 01 14 12	32140.80	0.02	321.01	0.00	-9.89	-9.89	140.22
1996 01 15 12	32140.80	0.00	325.33	0.00	-9.25	-9.25	130.25
1996 01 16 12	32298.25	0.45	263.83	0.00	-17.88	-17.88	70.74
1996 01 17 12	32486.40	0.38	272.94	0.00	-13.53	-13.53	136.83
1996 01 18 12	32486.40	0.31	234.56	0.00	1.82	1.82	486.35
1996 01 19 12	32643.85	25.93	211.67	0.00	2.83	2.83	530.52
1996 01 20 12	32832.00	6.82	328.50	0.00	-1.23	-1.23	284.06
1996 01 21 12	32832.00	0.90	250.11	0.00	-10.47	-10.47	145.33
1996 01 22 12	32989.45	0.34	231.99	0.00	-13.42	-13.42	140.20
1996 01 23 12	33177.60	1.65	250.33	0.00	-8.30	-8.30	220.54
1996 01 24 12	33177.60	14.48	211.73	0.00	-4.27	-4.27	313.40
1996 01 25 12	33472.74	3.70	328.59	0.00	-2.29	-2.29	299.18
1996 01 26 12	33523.20	0.94	256.81	0.00	-11.06	-11.06	151.32
1996 01 27 12	33556.31	46.90	270.55	0.00	-11.54	-11.54	170.22
1996 01 28 12	33868.80	12.87	281.77	0.00	-1.96	-1.96	295.76
1996 01 29 12	33868.80	3.33	289.33	0.00	-10.78	-10.78	137.87
1996 01 30 12	34163.94	1.94	274.74	0.00	-13.59	-13.59	115.76
1996 01 31 12	34214.40	0.29	367.95	0.00	-10.83	-10.83	120.22
1996 02 01 12	34309.70	0.00	363.91	0.00	-15.22	-15.22	80.84
1996 02 02 12	34560.00	0.00	356.19	0.00	-19.10	-19.10	65.66
1996 02 03 12	34565.08	0.00	367.96	0.00	-16.40	-16.40	76.04
1996 02 04 12	34905.60	0.00	368.57	0.00	-21.16	-21.16	49.14
1996 02 05 12	34905.60	0.00	372.11	0.00	-21.89	-21.89	48.04
1996 02 06 12	35250.56	0.00	380.05	0.00	-19.20	-19.20	61.14
1996 02 07 12	35251.20	1.75	305.81	0.00	-16.64	-16.64	82.79
1996 02 08 12	35587.59	5.75	314.76	0.00	-12.74	-12.74	149.10
1996 02 09 12	35596.80	2.03	222.46	0.00	-2.81	-2.81	355.94
1996 02 10 12	35891.94	0.63	240.76	0.00	-2.96	-2.96	325.52
1996 02 11 12	35942.40	4.95	316.57	0.00	-8.95	-8.95	176.12
1996 02 12 12	36170.73	1.27	356.17	0.00	-8.84	-8.84	163.30
1996 02 13 12	36288.00	0.03	353.52	0.00	-17.99	-17.99	70.73
1996 02 14 12	36516.34	0.01	341.44	0.00	-21.78	-21.78	55.49
1996 02 15 12	36633.60	0.02	402.50	0.00	-18.03	-18.03	65.51
1996 02 16 12	36861.94	7.65	344.39	0.00	-15.24	-15.24	77.41
1996 02 17 12	36979.20	2.92	347.68	0.00	-13.78	-13.78	95.16
1996 02 18 12	37274.34	0.40	304.16	0.00	-11.46	-11.46	129.18
1996 02 19 12	37324.80	0.42	375.63	0.00	-17.15	-17.15	64.43
1996 02 20 12	37661.19	4.44	358.12	0.00	-15.95	-15.95	103.37
1996 02 21 12	37670.40	22.19	275.14	0.00	-3.08	-3.08	358.70
1996 02 22 12	38015.36	9.27	186.84	0.00	1.70	1.70	556.07
1996 02 23 12	38016.00	1.51	269.40	0.00	2.93	2.93	572.36
1996 02 24 12	38361.60	13.56	295.02	0.00	3.70	3.70	559.37
1996 02 25 12	38361.60	4.88	180.50	0.00	0.95	0.95	492.79
1996 02 26 12	38707.20	0.36	275.10	0.00	-2.30	-2.30	376.09
1996 02 27 12	38707.20	0.07	249.07	0.00	-4.78	-4.78	312.38
1996 02 28 12	39052.80	0.40	337.40	0.00	-3.11	-3.11	300.74
1996 02 29 12	39052.80	0.20	357.56	0.00	-7.66	-7.66	215.24
1996 03 01 12	39398.40	0.00	374.40	0.00	-12.20	-12.20	129.68
1996 03 02 12	39431.50	5.32	379.44	0.00	-11.84	-11.84	131.14
1996 03 03 12	39744.00	1.73	374.14	0.00	-10.71	-10.71	145.14
1996 03 04 12	40039.14	0.09	452.59	0.00	-9.30	-9.30	152.71
1996 03 05 12	40089.60	1.77	301.74	0.00	-11.88	-11.88	145.09
1996 03 06 12	40435.20	0.71	330.82	0.00	-11.48	-11.48	162.64
1996 03 07 12	40435.20	8.22	379.84	0.00	-8.67	-8.67	180.93
1996 03 08 12	40780.80	7.42	265.41	0.00	-10.36	-10.36	171.84
1996 03 09 12	40780.80	1.39	393.73	0.00	-12.27	-12.27	141.35
1996 03 10 12	41126.40	0.00	475.79	0.00	-16.03	-16.03	94.09
1996 03 11 12	41126.40	0.00	524.92	0.00	-12.25	-12.25	108.95
1996 03 12 12	41472.00	0.00	528.32	0.00	-7.65	-7.65	144.83
1996 03 13 12	41808.39	0.00	529.55	0.00	-3.99	-3.99	196.06
1996 03 14 12	41817.60	0.01	502.57	0.00	0.11	0.11	303.74
1996 03 15 12	42163.20	0.69	404.64	0.00	3.11	3.11	411.69
1996 03 16 12	42163.20	0.18	507.98	0.00	1.16	1.16	350.50
1996 03 17 12	42508.80	0.00	389.31	0.00	-4.25	-4.25	278.30
1996 03 18 12	42508.80	0.00	516.43	0.00	-3.71	-3.71	267.28
1996 03 19 12	42854.40	0.03	518.30	0.00	-1.36	-1.36	277.55
1996 03 20 12	42854.40	13.58	437.01	0.00	0.16	0.16	331.88
1996 03 21 12	43200.00	3.86	172.54	0.00	0.52	0.52	474.33
1996 03 22 12	43545.60	0.07	349.01	0.00	0.04	0.04	451.02
1996 03 23 12	43545.60	0.01	440.53	0.00	-0.26	-0.26	380.08
1996 03 24 12	43891.20	0.00	472.18	0.00	-3.59	-3.59	293.24
1996 03 25 12	43891.20	0.38	400.29	0.00	-2.78	-2.78	331.77
