  45.06
 318.00
 771486538
Year Mnth Day Hr	Dayl(s)	PRCP(mm/day)	SRAD(W/m2)	SWE(mm)	Tmax(C)	Tmin(C)	Vp(Pa)
1996 10 12 12	38711.62	0.01	304.76	0.00	1.56	1.56	481.30
1996 10 13 12	38707.20	1.82	240.62	0.00	3.00	3.00	552.49
1996 10 14 12	38361.60	1.12	177.51	0.00	6.86	6.86	713.23
1996 10 15 12	38361.60	0.17	340.20	0.00	4.67	4.67	513.77
1996 10 16 12	38016.00	0.00	260.62	0.00	1.65	1.65	468.02
1996 10 17 12	38016.00	0.00	317.10	0.00	3.83	3.83	506.57
1996 10 18 12	37670.40	0.00	311.39	0.00	1.69	1.69	425.96
1996 10 19 12	37670.40	0.00	322.65	0.00	2.91	2.91	446.78
1996 10 20 12	37324.80	0.07	283.22	0.00	3.79	3.79	526.63
1996 10 21 12	37324.80	9.06	171.16	0.00	5.53	5.53	673.44
1996 10 22 12	36979.20	7.84	178.79	0.00	6.38	6.38	739.49
1996 10 23 12	36976.84	3.28	68.10	0.00	6.78	6.78	830.91
1996 10 24 12	36633.60	2.11	184.26	0.00	7.73	7.73	796.02
1996 10 25 12	36597.66	0.48	208.14	0.00	6.78	6.78	688.73
1996 10 26 12	36288.00	0.01	273.65	0.00	6.48	6.48	630.23
1996 10 27 12	36252.06	0.60	217.84	0.00	4.54	4.54	524.43
1996 10 28 12	35942.40	5.62	213.04	0.00	4.91	4.91	552.26
1996 10 29 12	35940.04	1.44	162.32	0.00	4.41	4.41	602.67
1996 10 30 12	35596.80	6.58	185.57	0.00	0.47	0.47	449.53
1996 10 31 12	35594.44	2.07	149.49	0.00	0.21	0.21	451.41
1996 11 01 12	35251.20	0.10	258.08	0.00	1.31	1.31	437.16
1996 11 02 12	35251.20	1.06	202.67	0.00	0.38	0.38	400.02
1996 11 03 12	34905.60	0.80	206.89	0.00	-0.68	-0.68	377.03
1996 11 04 12	34905.60	0.14	206.77	0.00	-3.31	-3.31	346.44
1996 11 05 12	34560.00	0.21	206.36	0.00	-0.67	-0.67	419.87
1996 11 06 12	34560.00	0.26	154.91	0.00	2.58	2.58	545.64
1996 11 07 12	34364.33	4.87	148.53	0.00	3.19	3.19	605.88
1996 11 08 12	34214.40	11.04	170.91	0.00	7.03	7.03	793.36
1996 11 09 12	34138.82	18.64	119.38	0.00	11.99	11.99	1075.97
1996 11 10 12	33868.80	5.55	164.35	0.00	9.71	9.71	840.96
1996 11 11 12	33868.80	0.35	238.24	0.00	4.25	4.25	528.57
1996 11 12 12	33527.62	0.07	176.73	0.00	0.34	0.34	404.89
1996 11 13 12	33523.20	0.02	221.02	0.00	-3.26	-3.26	300.35
1996 11 14 12	33399.73	0.07	207.72	0.00	-7.47	-7.47	213.94
1996 11 15 12	33177.60	0.02	255.04	0.00	-8.23	-8.23	198.06
1996 11 16 12	33177.60	0.00	237.98	0.00	-8.01	-8.01	214.03
1996 11 17 12	32910.07	0.00	263.66	0.00	-4.52	-4.52	276.73
1996 11 18 12	32832.00	0.00	250.32	0.00	1.24	1.24	400.28
1996 11 19 12	32829.64	6.66	160.08	0.00	2.22	2.22	463.26
1996 11 20 12	32490.82	1.75	84.55	0.00	0.88	0.88	508.81
1996 11 21 12	32486.40	0.00	101.51	0.00	-0.49	-0.49	487.41
1996 11 22 12	32450.46	0.00	99.48	0.00	-1.00	-1.00	460.58
1996 11 23 12	32218.88	0.12	143.66	0.00	-1.61	-1.61	391.45
1996 11 24 12	32140.80	0.03	221.48	0.00	-5.55	-5.55	229.88
1996 11 25 12	32138.44	2.43	180.54	0.00	-7.48	-7.48	222.29
1996 11 26 12	31945.13	12.88	106.31	0.00	-5.80	-5.80	301.95
1996 11 27 12	31795.20	3.24	167.14	0.00	-6.29	-6.29	284.11
1996 11 28 12	31795.20	0.01	209.02	0.00	-7.73	-7.73	232.20
1996 11 29 12	31759.26	0.00	247.99	0.00	-9.29	-9.29	182.62
1996 11 30 12	31527.68	0.94	204.83	0.00	-8.63	-8.63	177.97
1996 12 01 12	31449.60	27.24	213.10	0.00	-6.67	-6.67	255.65
1996 12 02 12	31449.60	41.44	149.46	0.00	2.22	2.22	557.58
1996 12 03 12	31447.24	9.04	250.71	0.00	2.37	2.37	489.33
1996 12 04 12	31326.13	0.00	223.11	0.00	-0.17	-0.17	412.58
1996 12 05 12	31182.08	0.00	197.54	0.00	-1.51	-1.51	395.87
1996 12 06 12	31104.00	0.00	212.31	0.00	-3.58	-3.58	334.89
1996 12 07 12	31104.00	23.06	125.38	0.00	-5.19	-5.19	328.24
1996 12 08 12	31104.00	10.28	142.39	0.00	-3.41	-3.41	379.47
1996 12 09 12	31068.06	1.11	246.60	0.00	-2.74	-2.74	348.96
1996 12 10 12	31028.42	0.00	234.62	0.00	-2.39	-2.39	344.40
1996 12 11 12	30908.33	0.00	223.22	0.00	-3.93	-3.93	323.43
1996 12 12 12	30836.48	0.22	165.72	0.00	-3.43	-3.43	356.08
1996 12 13 12	30762.82	1.78	148.66	0.00	-3.11	-3.11	379.61
1996 12 14 12	30758.40	1.26	130.91	0.00	-3.16	-3.16	404.10
1996 12 15 12	30758.40	0.69	110.21	0.00	-0.88	-0.88	488.08
1996 12 16 12	30758.40	0.58	137.06	0.00	-1.40	-1.40	460.73
1996 12 17 12	30758.40	6.53	141.75	0.00	-0.80	-0.80	484.73
1996 12 18 12	30758.40	3.96	141.89	0.00	1.10	1.10	558.03
1996 12 19 12	30758.40	9.48	137.01	0.00	1.46	1.46	554.75
1996 12 20 12	30758.40	2.52	184.88	0.00	-1.77	-1.77	400.13
1996 12 21 12	30758.40	0.05	230.66	0.00	-7.58	-7.58	240.21
1996 12 22 12	30758.40	0.02	232.64	0.00	-7.54	-7.54	233.05
1996 12 23 12	30758.40	7.01	180.28	0.00	-6.18	-6.18	284.28
1996 12 24 12	30758.40	15.13	144.01	0.00	-3.36	-3.36	379.30
1996 12 25 12	30758.40	3.75	238.54	0.00	-1.26	-1.26	355.45
1996 12 26 12	30758.40	0.14	245.04	0.00	-9.18	-9.18	183.11
1996 12 27 12	30762.82	0.12	224.37	0.00	-9.51	-9.51	193.18
1996 12 28 12	30836.48	1.42	196.48	0.00	-5.51	-5.51	286.26
1996 12 29 12	30980.53	1.50	195.15	0.00	-2.92	-2.92	351.56
1996 12 30 12	31068.06	0.30	253.39	0.00	-2.18	-2.18	327.78
1996 12 31 12	31084.85	0.00	268.42	0.00	-11.40	-11.40	135.35
1997 01 01 12	31101.64	0.00	210.40	0.00	-18.13	-18.13	87.55
1997 01 02 12	31104.00	5.33	208.58	0.00	-16.62	-16.62	114.84
1997 01 03 12	31104.00	3.26	155.67	0.00	-10.84	-10.84	197.16
1997 01 04 12	31104.00	1.95	149.97	0.00	-9.26	-9.26	244.14
1997 01 05 12	31253.93	9.70	176.67	0.00	-4.78	-4.78	341.90
1997 01 06 12	31413.66	2.45	197.16	0.00	-2.87	-2.87	375.88
1997 01 07 12	31449.60	0.00	273.80	0.00	-4.57	-4.57	275.64
1997 01 08 12	31449.60	0.00	268.97	0.00	-9.66	-9.66	178.01
1997 01 09 12	31454.02	7.83	190.85	0.00	-11.88	-11.88	169.97
1997 01 10 12	31671.73	14.05	219.56	0.00	-9.17	-9.17	210.36
1997 01 11 12	31795.20	3.15	276.61	0.00	-8.02	-8.02	213.18
1997 01 12 12	31795.20	0.00	290.93	0.00	-8.99	-8.99	186.30
1997 01 13 12	31799.62	0.00	255.81	0.00	-9.53	-9.53	194.46
1997 01 14 12	32065.22	0.00	277.29	0.00	-8.26	-8.26	217.67
1997 01 15 12	32140.80	0.00	255.02	0.00	-7.18	-7.18	242.08
1997 01 16 12	32140.80	20.45	243.06	0.00	-6.57	-6.57	231.04
1997 01 17 12	32362.93	5.38	316.70	0.00	-9.54	-9.54	123.25
1997 01 18 12	32486.40	0.00	258.91	0.00	-19.84	-19.84	62.81
1997 01 19 12	32486.40	0.00	313.86	0.00	-22.85	-22.85	50.12
1997 01 20 12	32708.53	0.03	304.82	0.00	-19.72	-19.72	73.20
1997 01 21 12	32832.00	0.02	252.62	0.00	-10.83	-10.83	169.94
1997 01 22 12	32832.00	0.04	271.71	0.00	-11.85	-11.85	169.05
1997 01 23 12	33102.02	0.01	321.62	0.00	-4.72	-4.72	237.12
1997 01 24 12	33177.60	11.80	275.64	0.00	-10.46	-10.46	100.68
1997 01 25 12	33182.02	11.15	278.73	0.00	-13.78	-13.78	100.29
1997 01 26 12	33523.20	2.12	336.09	0.00	-6.64	-6.64	186.48
1997 01 27 12	33523.20	6.28	276.60	0.00	-15.86	-15.86	90.49
1997 01 28 12	33745.33	12.30	287.21	0.00	-15.84	-15.84	89.21
1997 01 29 12	33868.80	2.80	355.13	0.00	-11.73	-11.73	108.09
1997 01 30 12	33873.22	1.17	291.58	0.00	-19.00	-19.00	60.27
1997 01 31 12	34214.40	6.63	286.60	0.00	-20.22	-20.22	71.86
1997 02 01 12	34214.40	1.91	242.58	0.00	-12.56	-12.56	169.47
1997 02 02 12	34557.64	0.07	261.76	0.00	-6.34	-6.34	275.05
1997 02 03 12	34560.00	0.01	291.91	0.00	-5.57	-5.57	259.72
1997 02 04 12	34830.02	8.82	305.41	0.00	-8.69	-8.69	160.65
1997 02 05 12	34905.60	9.69	297.67	0.00	-9.71	-9.71	176.74
1997 02 06 12	35055.53	1.94	277.76	0.00	-4.46	-4.46	294.95
1997 02 07 12	35251.20	0.00	347.87	0.00	-7.26	-7.26	208.41
1997 02 08 12	35329.27	0.00	394.12	0.00	-11.51	-11.51	106.18
1997 02 09 12	35596.80	0.00	398.71	0.00	-17.99	-17.99	55.76
1997 02 10 12	35601.22	0.00	404.97	0.00	-14.75	-14.75	76.18
1997 02 11 12	35942.40	0.00	390.04	0.00	-9.63	-9.63	135.60
1997 02 12 12	35942.40	0.08	314.97	0.00	-11.94	-11.94	138.31
1997 02 13 12	36288.00	0.02	395.38	0.00	-10.13	-10.13	136.97
1997 02 14 12	36288.00	10.05	321.83	0.00	-16.31	-16.31	84.75
1997 02 15 12	36633.60	2.72	352.72	0.00	-13.25	-13.25	107.33
1997 02 16 12	36633.60	0.02	419.79	0.00	-8.56	-8.56	134.84
1997 02 17 12	36979.20	0.00	397.10	0.00	-15.90	-15.90	83.29
1997 02 18 12	36983.62	0.00	416.56	0.00	-15.99	-15.99	116.43
1997 02 19 12	37324.80	1.13	324.17	0.00	-3.21	-3.21	295.63
1997 02 20 12	37402.88	0.52	334.30	0.00	-1.60	-1.60	301.70
1997 02 21 12	37670.40	1.32	268.68	0.00	-4.42	-4.42	309.38
1997 02 22 12	37820.33	3.69	191.39	0.00	-1.17	-1.17	415.70
1997 02 23 12	38016.00	1.08	343.20	0.00	-6.40	-6.40	215.66
1997 02 24 12	38325.66	0.12	366.75	0.00	-10.63	-10.63	148.87
1997 02 25 12	38361.60	0.02	436.24	0.00	-11.59	-11.59	127.66
1997 02 26 12	38707.20	0.02	332.26	0.00	-13.63	-13.63	142.67
1997 02 27 12	38707.20	7.55	343.50	0.00	-6.17	-6.17	267.95
1997 02 28 12	39052.80	1.99	305.26	0.00	-0.99	-0.99	406.04
1997 03 01 12	39052.80	3.66	199.48	0.00	-2.31	-2.31	407.57
1997 03 02 12	39398.40	0.99	228.80	0.00	-1.85	-1.85	407.41
1997 03 03 12	39398.40	0.01	465.55	0.00	-2.00	-2.00	297.12
1997 03 04 12	39744.00	1.60	321.17	0.00	-5.39	-5.39	243.84
1997 03 05 12	39748.42	11.53	312.44	0.00	-5.82	-5.82	272.65
1997 03 06 12	40089.60	11.69	282.29	0.00	-3.11	-3.11	324.52
1997 03 07 12	40435.20	2.31	441.50	0.00	-7.37	-7.37	196.28
1997 03 08 12	40435.20	0.00	495.84	0.00	-14.35	-14.35	91.11
1997 03 09 12	40780.80	1.00	400.82	0.00	-15.00	-15.00	80.18
1997 03 10 12	40780.80	3.38	402.60	0.00	-12.87	-12.87	133.91
1997 03 11 12	41126.40	0.87	380.27	0.00	-3.73	-3.73	288.93
1997 03 12 12	41126.40	0.01	487.78	0.00	-4.34	-4.34	231.68
1997 03 13 12	41472.00	0.00	515.68	0.00	-10.30	-10.30	126.37
1997 03 14 12	41550.07	15.89	343.70	0.00	-13.67	-13.67	123.11
1997 03 15 12	41817.60	4.24	453.17	0.00	-10.63	-10.63	152.60
1997 03 16 12	42163.20	0.02	518.26	0.00	-8.03	-8.03	157.95
1997 03 17 12	42163.20	0.46	405.64	0.00	-12.73	-12.73	117.93
1997 03 18 12	42508.80	0.12	524.04	0.00	-11.24	-11.24	127.72
1997 03 19 12	42508.80	0.00	537.54	0.00	-10.52	-10.52	132.01
1997 03 20 12	42854.40	0.16	429.11	0.00	-8.37	-8.37	165.60
1997 03 21 12	42854.40	2.76	417.36	0.00	-5.05	-5.05	232.25
1997 03 22 12	43200.00	1.33	394.50	0.00	-4.19	-4.19	246.49
1997 03 23 12	43545.60	0.16	540.72	0.00	-8.68	-8.68	159.63
1997 03 24 12	43545.60	0.00	506.30	0.00	-9.83	-9.83	156.74
1997 03 25 12	43891.20	10.58	429.73	0.00	-8.38	-8.38	180.51
1997 03 26 12	43891.20	3.19	438.81	0.00	-4.21	-4.21	262.09
1997 03 27 12	44236.80	0.31	392.97	0.00	0.12	0.12	395.37
1997 03 28 12	44236.80	0.05	447.69	0.00	-0.27	-0.27	414.35
1997 03 29 12	44582.40	0.89	427.67	0.00	3.59	3.59	504.89
1997 03 30 12	44849.93	0.95	288.56	0.00	3.57	3.57	559.27
1997 03 31 12	44928.00	6.65	391.83	0.00	2.07	2.07	463.98
1997 04 01 12	45273.60	1.72	279.83	0.00	-1.97	-1.97	384.09
1997 04 02 12	45273.60	0.01	481.00	0.00	-1.33	-1.33	371.37
1997 04 03 12	45619.20	0.00	470.13	0.00	-0.59	-0.59	390.76
1997 04 04 12	45619.20	0.00	512.88	0.00	1.72	1.72	444.27
1997 04 05 12	45964.80	0.17	423.77	0.00	2.92	2.92	484.68
1997 04 06 12	45964.80	4.04	435.84	0.00	5.13	5.13	540.88
1997 04 07 12	46310.40	1.08	288.48	0.00	2.96	2.96	545.57
1997 04 08 12	46577.93	0.01	582.00	0.00	4.53	4.53	446.52
1997 04 09 12	46656.00	0.00	511.88	0.00	-2.70	-2.70	278.33
1997 04 10 12	47001.60	0.00	337.63	0.00	-6.89	-6.89	248.05
1997 04 11 12	47001.60	0.00	551.31	0.00	-4.83	-4.83	259.44
1997 04 12 12	47347.20	7.04	460.15	0.00	-1.96	-1.96	306.83
1997 04 13 12	47347.20	2.54	485.41	0.00	1.00	1.00	386.01
1997 04 14 12	47692.80	0.18	326.04	0.00	0.51	0.51	429.25
1997 04 15 12	47692.80	0.00	535.89	0.00	-1.87	-1.87	336.86
1997 04 16 12	48038.40	0.00	582.91	0.00	-0.17	-0.17	361.66
1997 04 17 12	48074.34	4.26	474.48	0.00	4.16	4.16	466.30
1997 04 18 12	48384.00	16.42	464.81	0.00	6.23	6.23	528.80
1997 04 19 12	48579.67	4.67	210.72	0.00	1.06	1.06	490.42
1997 04 20 12	48729.60	0.17	537.33	0.00	1.59	1.59	457.38
1997 04 21 12	48997.12	0.00	585.05	0.00	4.11	4.11	472.76
1997 04 22 12	49075.20	0.01	563.77	0.00	3.86	3.86	447.82
1997 04 23 12	49416.38	0.00	604.14	0.00	4.52	4.52	463.99
1997 04 24 12	49420.80	0.00	586.83	0.00	5.07	5.07	503.80
1997 04 25 12	49766.40	0.00	541.93	0.00	4.50	4.50	500.33
1997 04 26 12	49766.40	0.00	610.12	0.00	3.95	3.95	432.76
1997 04 27 12	50112.00	0.42	486.31	0.00	3.94	3.94	436.71
1997 04 28 12	50112.00	24.37	483.12	0.00	6.65	6.65	509.13
1997 04 29 12	50457.60	6.43	328.46	0.00	1.90	1.90	470.73
1997 04 30 12	50457.60	0.01	541.87	0.00	1.31	1.31	455.55
1997 05 01 12	50798.78	4.40	483.93	0.00	7.47	7.47	594.54
1997 05 02 12	50803.20	1.20	518.37	0.00	9.70	9.70	651.15
1997 05 03 12	51070.73	6.36	472.78	0.00	4.97	4.97	500.90
1997 05 04 12	51148.80	1.93	443.30	0.00	4.46	4.46	520.70
1997 05 05 12	51344.47	0.07	576.51	0.00	3.23	3.23	470.52
1997 05 06 12	51494.40	17.21	473.06	0.00	6.03	6.03	540.27
1997 05 07 12	51569.98	11.88	424.84	0.00	5.21	5.21	541.60
1997 05 08 12	51840.00	1.94	244.79	0.00	0.92	0.92	490.52
1997 05 09 12	51842.36	2.31	449.48	0.00	1.76	1.76	463.00
1997 05 10 12	52185.60	0.79	452.01	0.00	4.54	4.54	537.13
1997 05 11 12	52185.60	0.05	420.11	0.00	4.76	4.76	579.49
1997 05 12 12	52526.78	0.50	456.50	0.00	4.09	4.09	532.45
1997 05 13 12	52531.20	7.90	460.18	0.00	7.04	7.04	644.66
1997 05 14 12	52654.67	2.19	498.28	0.00	10.20	10.20	727.86
1997 05 15 12	52876.80	5.31	471.14	0.00	7.30	7.30	616.70
1997 05 16 12	52876.80	16.70	463.94	0.00	8.86	8.86	678.31
1997 05 17 12	53217.98	4.03	424.31	0.00	6.88	6.88	690.50
1997 05 18 12	53222.40	0.00	553.86	0.00	8.31	8.31	690.55
1997 05 19 12	53297.98	2.60	464.53	0.00	7.49	7.49	644.23
1997 05 20 12	53568.00	1.15	405.90	0.00	7.71	7.71	690.43
1997 05 21 12	53568.00	0.28	469.71	0.00	7.59	7.59	680.96
1997 05 22 12	53691.47	0.81	412.55	0.00	8.15	8.15	713.66
1997 05 23 12	53913.60	0.25	386.28	0.00	6.89	6.89	665.61
1997 05 24 12	53913.60	1.03	468.60	0.00	5.96	5.96	591.52
1997 05 25 12	54037.07	1.06	459.43	0.00	8.39	8.39	688.31
1997 05 26 12	54259.20	0.30	416.78	0.00	8.52	8.52	711.24
1997 05 27 12	54259.20	0.02	588.82	0.00	5.61	5.61	557.27
1997 05 28 12	54334.78	0.00	624.28	0.00	8.01	8.01	599.46
1997 05 29 12	54600.38	0.00	624.39	0.00	11.65	11.65	721.14
1997 05 30 12	54604.80	2.13	472.90	0.00	14.40	14.40	911.74
1997 05 31 12	54604.80	0.71	431.14	0.00	15.19	15.19	1034.14
1997 06 01 12	54728.27	0.06	559.70	0.00	15.02	15.02	938.45
1997 06 02 12	54945.98	0.01	594.97	0.00	12.61	12.61	788.48
1997 06 03 12	54950.40	0.00	616.72	0.00	12.50	12.50	718.58
1997 06 04 12	54950.40	0.00	618.61	0.00	11.33	11.33	665.61
1997 06 05 12	54986.34	0.00	610.99	0.00	11.53	11.53	673.14
1997 06 06 12	55146.07	0.00	572.83	0.00	8.65	8.65	635.40
1997 06 07 12	55296.00	0.00	611.83	0.00	10.97	10.97	680.14
1997 06 08 12	55296.00	0.00	612.17	0.00	13.00	13.00	735.13
1997 06 09 12	55296.00	0.00	606.66	0.00	13.74	13.74	824.85
1997 06 10 12	55298.36	0.00	593.28	0.00	17.74	17.74	1139.49
1997 06 11 12	55331.94	4.40	413.11	0.00	21.88	21.88	1479.67
1997 06 12 12	55419.47	6.00	432.42	0.00	19.53	19.53	1270.62
1997 06 13 12	55563.53	4.63	328.51	0.00	15.71	15.71	1160.88
1997 06 14 12	55637.18	0.88	522.92	0.00	15.84	15.84	985.13
1997 06 15 12	55641.60	0.00	595.69	0.00	11.38	11.38	701.72
1997 06 16 12	55641.60	0.00	586.73	0.00	12.22	12.22	773.15
1997 06 17 12	55641.60	0.00	555.04	0.00	14.82	14.82	964.69
1997 06 18 12	55641.60	22.08	388.69	0.00	15.85	15.85	1137.46
1997 06 19 12	55641.60	10.12	307.46	0.00	15.18	15.18	1152.87
1997 06 20 12	55641.60	1.13	567.91	0.00	15.14	15.14	1024.96
1997 06 21 12	55641.60	9.60	418.59	0.00	17.93	17.93	1274.19
1997 06 22 12	55641.60	8.22	379.94	0.00	20.23	20.23	1439.54
1997 06 23 12	55641.60	1.50	510.38	0.00	18.22	18.22	1182.48
1997 06 24 12	55641.60	0.00	561.06	0.00	15.52	15.52	962.60
1997 06 25 12	55641.60	4.78	440.41	0.00	15.51	15.51	985.86
1997 06 26 12	55641.60	1.63	384.24	0.00	15.17	15.17	1151.73
1997 06 27 12	55641.60	0.10	536.73	0.00	18.54	18.54	1172.28
1997 06 28 12	55637.18	0.00	552.36	0.00	15.88	15.88	1036.58
1997 06 29 12	55563.53	0.00	543.97	0.00	19.53	19.53	1266.73
1997 06 30 12	55491.67	0.00	539.88	0.00	21.76	21.76	1393.63
1997 07 01 12	55371.58	0.00	536.08	0.00	22.19	22.19	1422.48
1997 07 02 12	55331.94	0.00	532.55	0.00	22.10	22.10	1459.54
1997 07 03 12	55296.00	29.10	379.03	0.00	22.01	22.01	1569.42
1997 07 04 12	55296.00	10.69	201.56	0.00	18.04	18.04	1531.51
1997 07 05 12	55296.00	0.82	354.13	0.00	17.23	17.23	1327.48
1997 07 06 12	55217.93	0.01	499.82	0.00	15.03	15.03	1085.96
1997 07 07 12	55073.87	0.02	505.80	0.00	18.12	18.12	1212.34
1997 07 08 12	54952.76	8.58	389.81	0.00	18.58	18.58	1272.56
1997 07 09 12	54950.40	15.37	337.81	0.00	17.59	17.59	1291.52
1997 07 10 12	54950.40	3.61	323.42	0.00	15.24	15.24	1174.72
1997 07 11 12	54872.32	0.04	493.63	0.00	15.45	15.45	1182.06
1997 07 12 12	54640.74	2.02	354.93	0.00	19.24	19.24	1488.34
1997 07 13 12	54604.80	1.53	363.45	0.00	21.05	21.05	1573.74
1997 07 14 12	54604.80	0.40	370.12	0.00	18.95	18.95	1492.29
1997 07 15 12	54454.87	1.09	415.14	0.00	19.62	19.62	1433.12
1997 07 16 12	54261.56	0.29	432.32	0.00	17.95	17.95	1357.85
1997 07 17 12	54259.20	0.15	411.37	0.00	19.24	19.24	1496.75
1997 07 18 12	54181.12	0.46	343.22	0.00	21.53	21.53	1597.07
1997 07 19 12	53949.54	0.13	492.05	0.00	18.83	18.83	1207.39
1997 07 20 12	53913.60	0.00	314.75	0.00	12.62	12.62	1023.51
1997 07 21 12	53909.18	0.00	478.84	0.00	13.61	13.61	1005.45
1997 07 22 12	53570.36	0.00	519.71	0.00	14.53	14.53	968.01
1997 07 23 12	53568.00	0.00	531.70	0.00	14.80	14.80	937.37
1997 07 24 12	53489.93	0.00	539.73	0.00	15.05	15.05	924.51
1997 07 25 12	53222.40	0.00	532.45	0.00	15.37	15.37	967.36
1997 07 26 12	53222.40	0.00	533.18	0.00	16.65	16.65	1079.07
1997 07 27 12	53000.27	0.00	510.20	0.00	19.86	19.86	1370.77
1997 07 28 12	52876.80	0.78	352.12	0.00	21.71	21.71	1519.41
1997 07 29 12	52872.38	0.20	513.48	0.00	18.15	18.15	1137.67
1997 07 30 12	52531.20	0.00	486.95	0.00	14.98	14.98	1011.89
1997 07 31 12	52531.20	0.00	520.11	0.00	16.39	16.39	1059.97
1997 08 01 12	52261.18	0.00	522.05	0.00	18.53	18.53	1185.04
1997 08 02 12	52185.60	1.11	362.40	0.00	19.45	19.45	1350.45
1997 08 03 12	52035.67	0.41	305.94	0.00	17.50	17.50	1268.79
1997 08 04 12	51840.00	0.15	438.60	0.00	14.99	14.99	1009.48
1997 08 05 12	51840.00	0.53	370.69	0.00	15.59	15.59	1072.59
1997 08 06 12	51494.40	3.64	342.20	0.00	15.98	15.98	1088.29
1997 08 07 12	51494.40	0.92	501.33	0.00	13.63	13.63	901.31
1997 08 08 12	51148.80	0.00	518.16	0.00	15.72	15.72	1020.29
1997 08 09 12	51148.80	0.07	409.42	0.00	19.62	19.62	1294.77
1997 08 10 12	50805.56	0.02	473.58	0.00	20.03	20.03	1353.29
1997 08 11 12	50803.20	26.18	364.73	0.00	20.87	20.87	1376.85
1997 08 12 12	50493.54	6.93	432.95	0.00	18.84	18.84	1161.92
1997 08 13 12	50457.60	13.65	367.12	0.00	15.43	15.43	1040.72
1997 08 14 12	50147.94	3.60	268.85	0.00	13.52	13.52	1080.79
1997 08 15 12	50112.00	4.27	368.24	0.00	13.35	13.35	975.74
1997 08 16 12	49802.34	2.05	358.30	0.00	15.74	15.74	1182.23
1997 08 17 12	49766.40	0.34	348.58	0.00	21.04	21.04	1472.21
1997 08 18 12	49423.16	0.03	472.46	0.00	17.50	17.50	1134.21
1997 08 19 12	49420.80	0.13	415.93	0.00	15.21	15.21	1012.21
1997 08 20 12	49075.20	0.09	439.48	0.00	13.77	13.77	971.10
1997 08 21 12	49075.20	8.57	345.81	0.00	15.33	15.33	1095.01
1997 08 22 12	48729.60	7.47	205.69	0.00	14.04	14.04	1202.25
1997 08 23 12	48729.60	2.73	165.94	0.00	13.85	13.85	1240.44
1997 08 24 12	48384.00	0.40	379.92	0.00	14.82	14.82	1105.92
1997 08 25 12	48384.00	0.13	340.95	0.00	14.67	14.67	1058.62
1997 08 26 12	48038.40	0.73	355.34	0.00	15.73	15.73	1067.61
1997 08 27 12	48038.40	16.01	357.19	0.00	15.60	15.60	1063.80
1997 08 28 12	47692.80	9.66	331.65	0.00	16.47	16.47	1223.79
1997 08 29 12	47688.38	2.88	138.35	0.00	15.84	15.84	1420.37
1997 08 30 12	47347.20	10.71	189.16	0.00	15.68	15.68	1413.54
1997 08 31 12	47077.18	7.48	275.08	0.00	15.82	15.82	1333.89
1997 09 01 12	47001.60	1.45	281.54	0.00	16.68	16.68	1372.86
1997 09 02 12	46656.00	7.76	235.09	0.00	16.62	16.62	1403.59
1997 09 03 12	46656.00	4.55	294.93	0.00	16.51	16.51	1277.74
1997 09 04 12	46310.40	0.66	348.00	0.00	11.95	11.95	970.26
1997 09 05 12	46310.40	0.00	410.98	0.00	10.17	10.17	873.38
1997 09 06 12	45964.80	0.17	358.90	0.00	13.08	13.08	1010.48
1997 09 07 12	45964.80	0.56	310.97	0.00	14.90	14.90	1128.66
1997 09 08 12	45619.20	0.34	332.73	0.00	14.29	14.29	1115.22
1997 09 09 12	45349.18	3.56	313.87	0.00	14.10	14.10	1094.72
1997 09 10 12	45273.60	1.94	158.80	0.00	12.07	12.07	1125.59
1997 09 11 12	44928.00	2.42	204.33	0.00	12.73	12.73	1188.40
1997 09 12 12	44928.00	6.20	207.45	0.00	13.38	13.38	1222.61
1997 09 13 12	44582.40	1.83	255.38	0.00	14.45	14.45	1227.16
1997 09 14 12	44582.40	0.09	382.52	0.00	14.16	14.16	1137.34
1997 09 15 12	44236.80	0.00	421.39	0.00	15.60	15.60	1132.05
1997 09 16 12	44236.80	0.00	419.90	0.00	14.78	14.78	1012.19
1997 09 17 12	43891.20	1.06	323.24	0.00	10.24	10.24	789.38
1997 09 18 12	43545.60	0.30	399.46	0.00	10.95	10.95	848.56
1997 09 19 12	43545.60	6.05	311.66	0.00	14.71	14.71	1066.29
1997 09 20 12	43200.00	11.90	304.29	0.00	15.19	15.19	1057.65
1997 09 21 12	43200.00	2.71	392.05	0.00	10.11	10.11	768.94
1997 09 22 12	42854.40	0.08	376.51	0.00	5.05	5.05	584.25
1997 09 23 12	42854.40	2.21	314.17	0.00	6.87	6.87	612.37
1997 09 24 12	42508.80	0.79	296.64	0.00	5.60	5.60	589.16
1997 09 25 12	42163.20	0.09	307.24	0.00	4.98	4.98	609.62
1997 09 26 12	42163.20	0.01	396.82	0.00	7.12	7.12	676.14
1997 09 27 12	41817.60	0.00	364.26	0.00	8.97	8.97	745.55
1997 09 28 12	41817.60	0.01	391.25	0.00	7.63	7.63	647.64
1997 09 29 12	41472.00	13.14	294.37	0.00	8.99	8.99	750.21
1997 09 30 12	41472.00	4.15	219.43	0.00	10.61	10.61	902.59
1997 10 01 12	41126.40	0.27	296.57	0.00	9.08	9.08	733.06
1997 10 02 12	41050.82	0.02	281.72	0.00	4.88	4.88	597.81
