  44.82
 133.00
 587675987
Year Mnth Day Hr	Dayl(s)	PRCP(mm/day)	SRAD(W/m2)	SWE(mm)	Tmax(C)	Tmin(C)	Vp(Pa)
1991 05 15 12	52646.81	0.04	511.27	0.00	12.25	12.25	811.59
1991 05 16 12	52876.80	0.15	446.12	0.00	12.64	12.64	867.97
1991 05 17 12	52876.80	13.57	408.72	0.00	15.75	15.75	988.51
1991 05 18 12	53075.75	5.05	398.27	0.00	11.29	11.29	764.31
1991 05 19 12	53222.40	0.39	555.76	0.00	7.24	7.24	604.94
1991 05 20 12	53244.80	0.00	554.98	0.00	10.74	10.74	751.31
1991 05 21 12	53558.12	0.00	556.04	0.00	14.58	14.58	948.75
1991 05 22 12	53568.00	0.00	512.90	0.00	17.81	17.81	1101.85
1991 05 23 12	53590.40	0.63	430.08	0.00	12.98	12.98	826.30
1991 05 24 12	53903.73	0.33	386.26	0.00	14.33	14.33	1064.91
1991 05 25 12	53913.60	0.04	509.96	0.00	19.53	19.53	1312.95
1991 05 26 12	53936.00	14.17	410.07	0.00	17.73	17.73	1114.89
1991 05 27 12	54112.55	13.84	360.52	0.00	13.77	13.77	1004.64
1991 05 28 12	54259.20	2.66	360.56	0.00	12.69	12.69	1082.14
1991 05 29 12	54259.20	0.19	370.28	0.00	15.95	15.95	1192.08
1991 05 30 12	54374.81	1.36	404.45	0.00	16.07	16.07	1109.43
1991 05 31 12	54594.93	1.96	338.27	0.00	15.24	15.24	1139.42
1991 06 01 12	54604.80	0.59	301.74	0.00	13.34	13.34	1085.16
1991 06 02 12	54604.80	0.04	506.71	0.00	14.61	14.61	1036.44
1991 06 03 12	54683.51	0.32	397.99	0.00	16.06	16.06	1065.01
1991 06 04 12	54803.75	1.39	341.73	0.00	14.73	14.73	1047.15
1991 06 05 12	54950.40	0.83	295.60	0.00	11.34	11.34	924.90
1991 06 06 12	54950.40	0.13	465.98	0.00	11.64	11.64	878.63
1991 06 07 12	54950.40	0.00	546.33	0.00	14.68	14.68	958.47
1991 06 08 12	55029.11	0.00	523.60	0.00	18.28	18.28	1115.65
1991 06 09 12	55097.93	0.00	548.76	0.00	17.50	17.50	1035.65
1991 06 10 12	55214.06	0.00	514.55	0.00	17.99	17.99	1217.78
1991 06 11 12	55296.00	0.18	369.31	0.00	20.97	20.97	1522.39
1991 06 12 12	55296.00	2.31	363.91	0.00	21.74	21.74	1515.17
1991 06 13 12	55296.00	3.42	364.29	0.00	17.82	17.82	1215.86
1991 06 14 12	55296.00	1.42	337.14	0.00	14.18	14.18	1072.88
1991 06 15 12	55296.00	4.34	357.08	0.00	15.15	15.15	1107.81
1991 06 16 12	55318.40	10.44	225.81	0.00	12.48	12.48	1086.11
1991 06 17 12	55374.71	7.91	292.78	0.00	13.28	13.28	1084.92
1991 06 18 12	55374.71	1.44	457.09	0.00	14.51	14.51	1032.19
1991 06 19 12	55411.61	0.00	530.99	0.00	16.52	16.52	1058.03
1991 06 20 12	55411.61	0.00	528.25	0.00	17.51	17.51	1158.26
1991 06 21 12	55411.61	0.00	515.95	0.00	20.47	20.47	1265.14
1991 06 22 12	55411.61	0.00	541.76	0.00	16.65	16.65	995.74
1991 06 23 12	55411.61	0.00	525.12	0.00	15.47	15.47	954.95
1991 06 24 12	55411.61	0.00	545.07	0.00	15.17	15.17	940.97
1991 06 25 12	55374.71	0.00	541.41	0.00	17.50	17.50	1112.31
1991 06 26 12	55318.40	0.12	416.12	0.00	20.47	20.47	1418.52
1991 06 27 12	55296.00	0.34	366.78	0.00	23.02	23.02	1734.06
1991 06 28 12	55296.00	4.62	341.81	0.00	24.33	24.33	1863.58
1991 06 29 12	55296.00	1.52	397.91	0.00	22.88	22.88	1574.83
1991 06 30 12	55296.00	0.09	502.16	0.00	17.18	17.18	1087.13
1991 07 01 12	55296.00	0.00	533.63	0.00	15.35	15.35	956.57
1991 07 02 12	55286.12	0.00	510.61	0.00	15.83	15.83	1019.45
1991 07 03 12	55149.35	0.00	530.89	0.00	17.34	17.34	1058.23
1991 07 04 12	55066.01	0.00	536.19	0.00	17.51	17.51	1072.45
1991 07 05 12	54972.80	0.25	434.94	0.00	17.83	17.83	1189.03
1991 07 06 12	54950.40	0.54	355.23	0.00	16.91	16.91	1257.11
1991 07 07 12	54950.40	0.91	241.28	0.00	15.53	15.53	1292.08
1991 07 08 12	54940.52	3.96	189.61	0.00	14.79	14.79	1275.64
1991 07 09 12	54752.33	1.11	339.44	0.00	14.77	14.77	1148.07
1991 07 10 12	54627.19	0.13	403.09	0.00	16.24	16.24	1082.22
1991 07 11 12	54604.80	0.03	539.55	0.00	17.54	17.54	1037.95
1991 07 12 12	54604.80	0.00	530.28	0.00	18.31	18.31	1128.83
1991 07 13 12	54458.15	10.23	374.06	0.00	19.10	19.10	1310.75
1991 07 14 12	54281.60	11.80	329.48	0.00	18.80	18.80	1351.65
1991 07 15 12	54259.20	2.40	497.67	0.00	18.11	18.11	1214.63
1991 07 16 12	54249.32	0.00	526.03	0.00	20.16	20.16	1297.75
1991 07 17 12	54029.21	0.18	382.70	0.00	22.52	22.52	1563.86
1991 07 18 12	53913.60	0.06	463.87	0.00	24.25	24.25	1727.85
1991 07 19 12	53913.60	0.01	447.37	0.00	23.86	23.86	1698.34
1991 07 20 12	53715.53	0.00	493.85	0.00	24.76	24.76	1757.95
1991 07 21 12	53568.00	0.99	351.98	0.00	25.97	25.97	1854.73
1991 07 22 12	53568.00	0.40	390.30	0.00	22.74	22.74	1509.38
1991 07 23 12	53369.93	15.51	356.95	0.00	19.61	19.61	1336.43
1991 07 24 12	53222.40	8.47	330.51	0.00	18.38	18.38	1372.93
1991 07 25 12	53222.40	1.27	382.29	0.00	20.39	20.39	1412.59
1991 07 26 12	52955.51	11.83	348.86	0.00	21.43	21.43	1518.85
1991 07 27 12	52876.80	5.07	338.96	0.00	19.96	19.96	1415.76
1991 07 28 12	52794.86	0.52	500.32	0.00	18.57	18.57	1210.02
1991 07 29 12	52531.20	0.00	512.34	0.00	19.35	19.35	1210.52
1991 07 30 12	52531.20	0.00	509.62	0.00	19.82	19.82	1265.43
1991 07 31 12	52301.21	0.09	352.15	0.00	20.11	20.11	1415.35
1991 08 01 12	52185.60	0.94	352.29	0.00	19.10	19.10	1422.87
1991 08 02 12	52103.66	1.36	367.38	0.00	20.54	20.54	1415.33
1991 08 03 12	51840.00	0.30	495.60	0.00	20.38	20.38	1327.59
1991 08 04 12	51840.00	5.75	355.13	0.00	19.58	19.58	1362.91
1991 08 05 12	51494.40	25.74	177.70	0.00	16.09	16.09	1333.76
1991 08 06 12	51494.40	6.44	293.26	0.00	14.46	14.46	1204.81
1991 08 07 12	51227.51	0.02	493.40	0.00	17.62	17.62	1229.92
1991 08 08 12	51148.80	0.00	486.94	0.00	20.88	20.88	1404.20
1991 08 09 12	50918.81	3.39	366.73	0.00	21.42	21.42	1476.04
1991 08 10 12	50803.20	42.48	316.67	0.00	19.95	19.95	1494.83
1991 08 11 12	50605.13	17.23	234.62	0.00	17.66	17.66	1490.93
1991 08 12 12	50457.60	1.74	366.45	0.00	18.70	18.70	1477.24
1991 08 13 12	50310.95	0.02	468.19	0.00	20.38	20.38	1521.61
1991 08 14 12	50112.00	0.00	465.29	0.00	22.76	22.76	1716.56
1991 08 15 12	50030.06	0.70	334.75	0.00	23.68	23.68	1855.38
1991 08 16 12	49766.40	0.37	324.67	0.00	22.59	22.59	1750.26
1991 08 17 12	49684.46	0.05	465.74	0.00	21.42	21.42	1589.80
1991 08 18 12	49420.80	12.49	318.66	0.00	21.99	21.99	1711.61
1991 08 19 12	49338.86	38.19	279.30	0.00	19.67	19.67	1577.71
1991 08 20 12	49075.20	25.50	239.08	0.00	16.44	16.44	1398.96
1991 08 21 12	48993.26	16.20	291.32	0.00	15.99	15.99	1354.92
1991 08 22 12	48729.60	3.45	220.06	0.00	16.04	16.04	1411.84
1991 08 23 12	48582.95	0.08	433.63	0.00	17.36	17.36	1350.78
1991 08 24 12	48384.00	0.00	472.13	0.00	17.59	17.59	1213.05
1991 08 25 12	48185.93	0.00	484.74	0.00	15.13	15.13	1027.34
1991 08 26 12	48038.40	0.00	460.52	0.00	14.50	14.50	1113.87
1991 08 27 12	47715.19	5.68	299.64	0.00	17.72	17.72	1505.54
1991 08 28 12	47692.80	1.96	287.66	0.00	20.97	20.97	1768.98
1991 08 29 12	47347.20	0.88	374.33	0.00	20.86	20.86	1701.19
1991 08 30 12	47347.20	0.76	322.06	0.00	22.05	22.05	1765.58
1991 08 31 12	47001.60	2.77	317.13	0.00	21.73	21.73	1609.95
1991 09 01 12	47001.60	0.70	433.80	0.00	14.79	14.79	1002.67
1991 09 02 12	46656.00	0.00	475.91	0.00	11.10	11.10	822.81
1991 09 03 12	46656.00	0.00	464.53	0.00	13.91	13.91	1016.99
1991 09 04 12	46310.40	0.05	326.02	0.00	17.19	17.19	1282.38
1991 09 05 12	46310.40	0.10	322.85	0.00	17.44	17.44	1317.77
1991 09 06 12	45964.80	0.07	365.18	0.00	15.68	15.68	1167.95
1991 09 07 12	45734.81	0.01	414.80	0.00	15.60	15.60	1170.54
1991 09 08 12	45619.20	0.00	431.72	0.00	16.19	16.19	1139.78
1991 09 09 12	45273.60	0.00	463.33	0.00	14.68	14.68	968.14
1991 09 10 12	45273.60	0.21	320.12	0.00	14.65	14.65	1090.56
1991 09 11 12	44928.00	0.50	295.29	0.00	16.41	16.41	1196.52
1991 09 12 12	44928.00	0.12	429.29	0.00	11.29	11.29	850.35
1991 09 13 12	44582.40	0.01	395.99	0.00	10.59	10.59	833.15
1991 09 14 12	44582.40	0.73	365.25	0.00	12.44	12.44	941.27
1991 09 15 12	44236.80	6.77	298.48	0.00	13.75	13.75	1066.25
1991 09 16 12	44090.15	4.23	284.13	0.00	14.77	14.77	1207.85
1991 09 17 12	43891.20	0.66	378.41	0.00	18.39	18.39	1418.41
1991 09 18 12	43545.60	0.07	327.58	0.00	18.68	18.68	1350.04
1991 09 19 12	43545.60	13.49	277.26	0.00	16.83	16.83	1244.26
1991 09 20 12	43200.00	8.00	237.02	0.00	12.15	12.15	981.13
1991 09 21 12	43200.00	1.19	327.52	0.00	7.56	7.56	720.67
1991 09 22 12	42854.40	0.01	407.34	0.00	7.80	7.80	697.41
1991 09 23 12	42854.40	2.59	283.13	0.00	9.62	9.62	856.38
1991 09 24 12	42508.80	4.15	212.74	0.00	12.82	12.82	1098.24
1991 09 25 12	42361.27	48.47	247.18	0.00	11.94	11.94	1027.58
1991 09 26 12	42163.20	37.70	178.06	0.00	10.97	10.97	1026.57
1991 09 27 12	41817.60	7.06	262.62	0.00	10.93	10.93	965.60
1991 09 28 12	41817.60	0.29	323.67	0.00	8.98	8.98	751.49
1991 09 29 12	41472.00	2.59	287.25	0.00	6.86	6.86	645.55
1991 09 30 12	41472.00	0.94	286.83	0.00	6.03	6.03	642.86
1991 10 01 12	41126.40	2.06	264.57	0.00	6.03	6.03	724.85
1991 10 02 12	41126.40	1.13	203.09	0.00	11.55	11.55	1112.43
1991 10 03 12	40780.80	0.16	208.40	0.00	14.45	14.45	1302.38
1991 10 04 12	40665.19	0.01	302.35	0.00	13.67	13.67	1158.60
1991 10 05 12	40435.20	0.00	325.86	0.00	14.79	14.79	1193.84
1991 10 06 12	40089.60	17.11	222.91	0.00	14.23	14.23	1158.91
1991 10 07 12	40089.60	10.87	229.96	0.00	11.07	11.07	918.55
1991 10 08 12	39744.00	1.68	357.23	0.00	6.12	6.12	639.41
1991 10 09 12	39744.00	0.00	356.97	0.00	6.75	6.75	681.16
1991 10 10 12	39398.40	2.42	219.45	0.00	10.70	10.70	965.32
1991 10 11 12	39398.40	10.30	148.05	0.00	12.11	12.11	1112.86
1991 10 12 12	39052.80	7.53	135.29	0.00	9.97	9.97	967.94
1991 10 13 12	39052.80	1.31	328.61	0.00	6.02	6.02	670.45
1991 10 14 12	38707.20	0.00	306.52	0.00	5.58	5.58	634.23
1991 10 15 12	38684.81	1.07	245.42	0.00	4.71	4.71	609.78
1991 10 16 12	38361.60	21.18	218.09	0.00	7.29	7.29	753.17
1991 10 17 12	38245.99	9.45	222.61	0.00	8.47	8.47	823.70
1991 10 18 12	38016.00	3.52	209.61	0.00	10.00	10.00	908.13
1991 10 19 12	37817.05	0.86	226.59	0.00	9.83	9.83	861.41
1991 10 20 12	37670.40	0.05	313.84	0.00	7.03	7.03	649.37
1991 10 21 12	37406.74	0.44	234.65	0.00	2.42	2.42	492.18
1991 10 22 12	37324.80	0.18	239.34	0.00	4.73	4.73	600.22
1991 10 23 12	37061.14	0.02	309.34	0.00	6.04	6.04	637.70
1991 10 24 12	36979.20	0.00	284.13	0.00	8.10	8.10	790.10
1991 10 25 12	36715.54	0.00	232.79	0.00	11.54	11.54	1050.30
1991 10 26 12	36633.60	0.00	160.23	0.00	12.47	12.47	1169.22
1991 10 27 12	36369.94	4.41	148.56	0.00	11.69	11.69	1066.87
1991 10 28 12	36288.00	1.57	222.33	0.00	7.55	7.55	746.36
1991 10 29 12	36089.05	0.11	243.40	0.00	2.46	2.46	536.97
1991 10 30 12	35942.40	4.75	177.02	0.00	2.70	2.70	584.08
1991 10 31 12	35794.87	8.04	133.42	0.00	5.50	5.50	744.85
1991 11 01 12	35596.80	16.48	108.65	0.00	6.83	6.83	840.76
1991 11 02 12	35481.19	4.91	97.10	0.00	7.60	7.60	902.63
1991 11 03 12	35251.20	0.33	108.37	0.00	8.53	8.53	918.43
1991 11 04 12	35228.81	0.01	244.58	0.00	6.11	6.11	677.02
1991 11 05 12	34905.60	0.00	248.23	0.00	1.12	1.12	469.79
1991 11 06 12	34905.60	0.58	171.05	0.00	1.92	1.92	538.71
1991 11 07 12	34560.00	0.44	151.88	0.00	4.73	4.73	656.25
1991 11 08 12	34560.00	0.08	238.33	0.00	3.51	3.51	553.58
1991 11 09 12	34296.34	0.24	192.50	0.00	-0.30	-0.30	422.00
1991 11 10 12	34214.40	4.46	200.28	0.00	-1.81	-1.81	385.35
1991 11 11 12	34098.79	13.97	159.12	0.00	0.43	0.43	476.79
1991 11 12 12	33868.80	4.71	150.96	0.00	0.24	0.24	484.82
1991 11 13 12	33868.80	0.35	136.34	0.00	-0.15	-0.15	491.05
1991 11 14 12	33605.14	0.43	149.81	0.00	-0.10	-0.10	501.11
1991 11 15 12	33523.20	1.52	131.81	0.00	2.11	2.11	582.67
1991 11 16 12	33444.49	0.75	125.31	0.00	3.26	3.26	612.75
1991 11 17 12	33177.60	0.10	214.73	0.00	1.44	1.44	494.49
1991 11 18 12	33177.60	0.50	164.25	0.00	0.06	0.06	453.23
1991 11 19 12	33030.07	0.67	184.41	0.00	0.65	0.65	459.59
1991 11 20 12	32832.00	0.40	184.79	0.00	5.80	5.80	656.85
1991 11 21 12	32832.00	1.28	182.39	0.00	10.40	10.40	869.93
1991 11 22 12	32684.47	12.99	144.45	0.00	6.55	6.55	716.36
1991 11 23 12	32486.40	9.77	82.05	0.00	4.35	4.35	694.64
1991 11 24 12	32486.40	10.02	60.91	0.00	4.60	4.60	729.31
1991 11 25 12	32370.79	2.40	181.23	0.00	3.83	3.83	596.86
1991 11 26 12	32150.68	0.06	194.23	0.00	0.83	0.83	451.03
1991 11 27 12	32140.80	0.03	161.80	0.00	-2.38	-2.38	373.19
1991 11 28 12	32118.40	0.01	221.59	0.00	-1.14	-1.14	406.95
1991 11 29 12	31941.85	0.00	171.25	0.00	2.47	2.47	536.18
1991 11 30 12	31795.20	0.08	159.22	0.00	0.98	0.98	470.12
1991 12 01 12	31795.20	0.02	202.62	0.00	3.99	3.99	539.48
1991 12 02 12	31772.80	0.44	149.27	0.00	1.96	1.96	446.53
1991 12 03 12	31647.67	17.41	204.39	0.00	-3.89	-3.89	272.30
1991 12 04 12	31459.48	5.84	199.77	0.00	-4.48	-4.48	256.48
1991 12 05 12	31449.60	1.16	219.05	0.00	-8.91	-8.91	173.34
1991 12 06 12	31449.60	2.14	188.89	0.00	-13.86	-13.86	119.98
1991 12 07 12	31427.20	5.06	198.12	0.00	-14.69	-14.69	118.63
1991 12 08 12	31333.99	3.32	191.08	0.00	-10.77	-10.77	186.32
1991 12 09 12	31250.65	1.61	202.30	0.00	-2.89	-2.89	321.79
1991 12 10 12	31113.88	0.28	241.71	0.00	-0.15	-0.15	373.58
1991 12 11 12	31104.00	0.00	248.49	0.00	-4.05	-4.05	290.26
1991 12 12 12	31104.00	0.97	192.22	0.00	-0.35	-0.35	403.90
1991 12 13 12	31104.00	1.09	188.17	0.00	1.90	1.90	488.51
1991 12 14 12	31104.00	9.20	172.72	0.00	2.94	2.94	539.25
1991 12 15 12	31104.00	2.36	181.47	0.00	0.27	0.27	445.13
1991 12 16 12	31081.60	0.00	235.59	0.00	-6.66	-6.66	228.93
1991 12 17 12	31025.29	4.59	185.76	0.00	-12.35	-12.35	140.39
1991 12 18 12	30988.39	8.73	167.46	0.00	-12.56	-12.56	145.69
1991 12 19 12	30988.39	1.98	229.76	0.00	-13.39	-13.39	131.32
1991 12 20 12	30988.39	0.02	225.35	0.00	-13.41	-13.41	134.27
1991 12 21 12	30988.39	3.69	199.28	0.00	-8.52	-8.52	199.43
1991 12 22 12	30988.39	0.97	235.48	0.00	-5.60	-5.60	250.09
1991 12 23 12	30988.39	0.00	235.37	0.00	-6.05	-6.05	246.72
1991 12 24 12	31025.29	0.00	239.56	0.00	-4.89	-4.89	250.35
1991 12 25 12	31025.29	0.00	254.61	0.00	-11.15	-11.15	135.11
1991 12 26 12	31081.60	0.03	218.84	0.00	-14.20	-14.20	112.86
1991 12 27 12	31104.00	0.01	245.94	0.00	-9.85	-9.85	167.83
1991 12 28 12	31104.00	0.04	220.52	0.00	-7.27	-7.27	211.27
1991 12 29 12	31104.00	4.24	198.69	0.00	-6.27	-6.27	231.51
1991 12 30 12	31104.00	2.49	202.91	0.00	-5.71	-5.71	227.11
1991 12 31 12	31104.00	0.36	257.69	0.00	-10.10	-10.10	153.66
1992 01 01 12	31185.94	0.00	260.92	0.00	-8.91	-8.91	165.02
1992 01 02 12	31302.07	0.00	258.44	0.00	-7.07	-7.07	196.94
1992 01 03 12	31370.89	0.00	254.49	0.00	-5.51	-5.51	231.58
1992 01 04 12	31449.60	20.96	209.78	0.00	-5.10	-5.10	267.03
1992 01 05 12	31449.60	40.45	207.52	0.00	-0.70	-0.70	418.93
1992 01 06 12	31449.60	9.91	161.24	0.00	3.32	3.32	598.04
1992 01 07 12	31596.25	0.25	169.12	0.00	1.26	1.26	505.16
1992 01 08 12	31716.49	0.02	244.66	0.00	-2.76	-2.76	334.07
1992 01 09 12	31795.20	5.56	202.70	0.00	-7.20	-7.20	238.11
1992 01 10 12	31795.20	2.91	219.98	0.00	-5.09	-5.09	262.40
1992 01 11 12	31805.08	0.38	276.93	0.00	-7.34	-7.34	197.63
1992 01 12 12	32025.19	0.00	267.87	0.00	-12.77	-12.77	138.33
1992 01 13 12	32140.80	4.37	237.04	0.00	-8.68	-8.68	213.41
1992 01 14 12	32140.80	12.67	222.05	0.00	-1.53	-1.53	353.26
1992 01 15 12	32287.45	5.35	249.74	0.00	-2.82	-2.82	243.32
1992 01 16 12	32464.00	0.61	273.47	0.00	-11.97	-11.97	124.79
1992 01 17 12	32486.40	0.00	277.27	0.00	-18.01	-18.01	83.72
1992 01 18 12	32496.28	0.00	291.07	0.00	-15.36	-15.36	101.11
1992 01 19 12	32809.60	0.00	295.41	0.00	-15.40	-15.40	96.52
1992 01 20 12	32832.00	0.00	260.13	0.00	-15.88	-15.88	102.10
1992 01 21 12	32841.88	0.00	287.23	0.00	-15.41	-15.41	106.63
1992 01 22 12	33155.20	0.00	269.45	0.00	-14.34	-14.34	119.70
1992 01 23 12	33177.60	23.26	267.79	0.00	-11.53	-11.53	156.76
1992 01 24 12	33324.25	13.24	266.73	0.00	-1.40	-1.40	290.91
1992 01 25 12	33523.20	1.87	336.85	0.00	-6.08	-6.08	170.33
1992 01 26 12	33523.20	0.00	260.46	0.00	-13.84	-13.84	114.55
1992 01 27 12	33753.19	0.00	321.65	0.00	-15.67	-15.67	101.43
1992 01 28 12	33868.80	0.00	320.53	0.00	-13.36	-13.36	130.19
1992 01 29 12	33950.74	0.00	337.67	0.00	-7.69	-7.69	216.07
1992 01 30 12	34214.40	1.83	228.46	0.00	-2.06	-2.06	364.33
1992 01 31 12	34214.40	1.15	201.00	0.00	-1.85	-1.85	378.16
1992 02 01 12	34481.29	7.31	260.47	0.00	-5.49	-5.49	259.52
1992 02 02 12	34560.00	3.24	207.36	0.00	-8.61	-8.61	222.30
1992 02 03 12	34758.07	0.36	276.13	0.00	-8.27	-8.27	225.44
1992 02 04 12	34905.60	3.64	276.57	0.00	-7.87	-7.87	214.52
1992 02 05 12	34987.54	4.99	251.95	0.00	-6.69	-6.69	228.03
1992 02 06 12	35251.20	1.13	295.17	0.00	-11.17	-11.17	149.95
1992 02 07 12	35251.20	0.34	299.44	0.00	-11.65	-11.65	140.34
1992 02 08 12	35596.80	4.55	273.08	0.00	-8.87	-8.87	187.12
1992 02 09 12	35596.80	1.51	266.83	0.00	-9.48	-9.48	175.12
1992 02 10 12	35942.40	0.09	384.28	0.00	-13.55	-13.55	111.12
1992 02 11 12	35942.40	0.08	323.08	0.00	-11.39	-11.39	118.56
1992 02 12 12	36288.00	0.02	398.65	0.00	-11.54	-11.54	102.27
1992 02 13 12	36288.00	0.78	317.69	0.00	-15.54	-15.54	93.58
1992 02 14 12	36633.60	0.29	361.63	0.00	-9.03	-9.03	163.61
1992 02 15 12	36633.60	21.60	332.19	0.00	-7.45	-7.45	187.53
1992 02 16 12	36979.20	16.17	307.48	0.00	-3.70	-3.70	286.57
1992 02 17 12	36979.20	2.76	375.13	0.00	-2.31	-2.31	331.14
1992 02 18 12	37324.80	3.30	315.99	0.00	-1.41	-1.41	365.76
1992 02 19 12	37324.80	3.45	274.56	0.00	0.88	0.88	472.36
1992 02 20 12	37670.40	0.68	286.03	0.00	1.76	1.76	498.44
1992 02 21 12	37670.40	2.24	325.77	0.00	-3.23	-3.23	293.36
1992 02 22 12	38016.00	1.01	338.90	0.00	-7.71	-7.71	200.16
1992 02 23 12	38016.00	0.20	371.26	0.00	-5.34	-5.34	240.74
1992 02 24 12	38361.60	0.02	431.72	0.00	-6.64	-6.64	205.73
1992 02 25 12	38361.60	10.98	335.48	0.00	-7.27	-7.27	216.66
1992 02 26 12	38707.20	6.67	317.10	0.00	-4.73	-4.73	283.60
1992 02 27 12	38707.20	1.07	344.12	0.00	-3.29	-3.29	296.58
1992 02 28 12	39052.80	3.35	364.30	0.00	-5.20	-5.20	229.99
1992 02 29 12	39062.68	1.76	418.45	0.00	-9.56	-9.56	167.89
1992 03 01 12	39398.40	0.17	468.66	0.00	-13.91	-13.91	105.75
1992 03 02 12	39628.39	0.00	466.40	0.00	-12.35	-12.35	122.99
1992 03 03 12	39744.00	0.00	472.09	0.00	-8.66	-8.66	168.59
1992 03 04 12	40089.60	0.00	462.34	0.00	-5.87	-5.87	229.12
1992 03 05 12	40089.60	0.00	445.16	0.00	-1.52	-1.52	335.68
1992 03 06 12	40435.20	0.00	459.16	0.00	0.51	0.51	373.07
1992 03 07 12	40435.20	11.44	318.27	0.00	-1.25	-1.25	389.23
1992 03 08 12	40780.80	9.82	266.13	0.00	0.94	0.94	486.25
1992 03 09 12	40780.80	1.79	391.24	0.00	0.27	0.27	441.10
1992 03 10 12	41126.40	0.00	429.56	0.00	1.04	1.04	461.88
1992 03 11 12	41126.40	4.83	278.11	0.00	2.60	2.60	525.21
1992 03 12 12	41472.00	1.52	373.66	0.00	-0.25	-0.25	364.14
1992 03 13 12	41817.60	0.18	387.31	0.00	-6.55	-6.55	217.64
1992 03 14 12	41817.60	0.03	456.11	0.00	-10.75	-10.75	158.28
1992 03 15 12	42163.20	0.00	447.62	0.00	-10.65	-10.65	162.36
1992 03 16 12	42163.20	0.00	478.08	0.00	-9.76	-9.76	175.31
1992 03 17 12	42508.80	0.00	496.51	0.00	-7.01	-7.01	212.60
1992 03 18 12	42508.80	0.01	475.17	0.00	-4.63	-4.63	245.00
1992 03 19 12	42854.40	0.00	450.89	0.00	-6.05	-6.05	231.72
1992 03 20 12	42854.40	0.00	512.31	0.00	-6.84	-6.84	212.24
1992 03 21 12	43200.00	0.00	489.82	0.00	-5.35	-5.35	236.96
1992 03 22 12	43545.60	0.01	475.83	0.00	-5.29	-5.29	244.19
1992 03 23 12	43545.60	0.00	466.15	0.00	-4.08	-4.08	279.37
1992 03 24 12	43891.20	0.00	499.67	0.00	-3.75	-3.75	275.09
1992 03 25 12	43891.20	0.00	528.87	0.00	-3.58	-3.58	284.51
1992 03 26 12	44236.80	0.44	391.74	0.00	-0.14	-0.14	427.41
1992 03 27 12	44236.80	15.51	285.53	0.00	4.21	4.21	636.63
1992 03 28 12	44582.40	11.04	279.39	0.00	4.64	4.64	659.41
1992 03 29 12	44582.40	2.68	328.03	0.00	3.81	3.81	593.14
1992 03 30 12	44928.00	0.22	423.40	0.00	2.27	2.27	511.11
1992 03 31 12	45273.60	0.82	401.09	0.00	1.86	1.86	468.07
1992 04 01 12	45273.60	0.22	487.92	0.00	2.44	2.44	487.60
1992 04 02 12	45619.20	14.47	382.09	0.00	4.53	4.53	577.67
1992 04 03 12	45619.20	8.93	241.73	0.00	1.57	1.57	521.45
1992 04 04 12	45964.80	1.35	457.27	0.00	0.39	0.39	454.52
1992 04 05 12	45964.80	0.06	404.07	0.00	1.88	1.88	484.64
1992 04 06 12	46310.40	0.02	490.39	0.00	3.13	3.13	505.94
1992 04 07 12	46310.40	1.82	440.39	0.00	2.76	2.76	471.52
1992 04 08 12	46656.00	0.70	452.23	0.00	4.52	4.52	511.63
1992 04 09 12	46771.61	0.30	473.29	0.00	3.70	3.70	459.90
1992 04 10 12	47001.60	0.09	521.97	0.00	4.72	4.72	478.75
1992 04 11 12	47337.32	11.92	450.86	0.00	3.82	3.82	436.75
1992 04 12 12	47347.20	4.55	367.90	0.00	-0.50	-0.50	378.63
1992 04 13 12	47692.80	0.37	556.55	0.00	-1.89	-1.89	313.25
1992 04 14 12	47692.80	0.00	562.42	0.00	-2.42	-2.42	294.02
1992 04 15 12	48038.40	0.00	578.64	0.00	-0.86	-0.86	325.89
1992 04 16 12	48038.40	0.00	587.33	0.00	1.35	1.35	387.49
1992 04 17 12	48384.00	1.97	413.77	0.00	2.85	2.85	483.93
1992 04 18 12	48384.00	0.59	343.70	0.00	2.19	2.19	506.82
1992 04 19 12	48729.60	0.02	573.13	0.00	2.79	2.79	466.51
1992 04 20 12	48729.60	0.09	456.47	0.00	4.64	4.64	557.39
1992 04 21 12	49075.20	0.02	519.05	0.00	7.75	7.75	737.32
1992 04 22 12	49075.20	2.92	408.32	0.00	11.89	11.89	885.37
1992 04 23 12	49420.80	3.44	378.80	0.00	7.95	7.95	692.58
1992 04 24 12	49420.80	3.14	303.68	0.00	3.00	3.00	557.89
1992 04 25 12	49766.40	4.80	257.15	0.00	2.10	2.10	536.24
1992 04 26 12	49766.40	2.60	333.31	0.00	0.43	0.43	464.44
1992 04 27 12	50112.00	0.40	467.33	0.00	2.01	2.01	468.39
1992 04 28 12	50112.00	0.00	606.58	0.00	3.86	3.86	448.28
1992 04 29 12	50457.60	0.00	594.93	0.00	5.68	5.68	491.55
1992 04 30 12	50457.60	0.00	606.04	0.00	6.05	6.05	511.21
1992 05 01 12	50803.20	0.10	494.04	0.00	7.65	7.65	613.51
1992 05 02 12	50803.20	4.21	445.44	0.00	8.45	8.45	663.96
1992 05 03 12	51148.80	1.32	337.98	0.00	6.26	6.26	669.03
1992 05 04 12	51148.80	0.06	559.07	0.00	8.24	8.24	655.40
